imgname,startx,starty,width,height,label
mechanicalmeter/82301.jpg,441,53,45,49,-1
mechanicalmeter/82300.jpg,109,54,30,47,8
mechanicalmeter/82300.jpg,166,45,43,55,2
mechanicalmeter/82300.jpg,238,49,35,49,3
mechanicalmeter/82300.jpg,306,43,36,55,10
mechanicalmeter/82300.jpg,378,49,33,53,10
mechanicalmeter/82300.jpg,444,52,42,51,-1
mechanicalmeter/82299.jpg,109,51,30,50,8
mechanicalmeter/82299.jpg,169,43,36,59,2
mechanicalmeter/82299.jpg,233,41,45,55,2
mechanicalmeter/82299.jpg,308,39,34,59,9
mechanicalmeter/82299.jpg,378,50,31,52,9
mechanicalmeter/82299.jpg,441,47,53,62,-2
mechanicalmeter/82298.jpg,109,53,30,49,8
mechanicalmeter/82298.jpg,166,46,41,55,2
mechanicalmeter/82298.jpg,237,41,36,57,2
mechanicalmeter/82298.jpg,307,42,34,58,9
mechanicalmeter/82298.jpg,380,48,28,56,8
mechanicalmeter/82298.jpg,444,56,38,50,-3
mechanicalmeter/82297.jpg,108,53,31,49,8
mechanicalmeter/82297.jpg,168,44,36,58,2
mechanicalmeter/82297.jpg,237,41,36,57,2
mechanicalmeter/82297.jpg,308,41,34,59,9
mechanicalmeter/82297.jpg,381,50,33,50,7
mechanicalmeter/82297.jpg,452,69,34,50,-4
mechanicalmeter/82296.jpg,111,53,29,49,8
mechanicalmeter/82296.jpg,168,44,35,59,2
mechanicalmeter/82296.jpg,237,41,36,57,2
mechanicalmeter/82296.jpg,308,41,34,57,9
mechanicalmeter/82296.jpg,381,49,33,53,6
mechanicalmeter/82296.jpg,444,50,43,54,-5
mechanicalmeter/82286.jpg,109,54,30,47,8
mechanicalmeter/82286.jpg,168,44,35,58,2
mechanicalmeter/82286.jpg,238,42,35,58,2
mechanicalmeter/82286.jpg,307,43,35,57,8
mechanicalmeter/82286.jpg,378,48,36,53,6
mechanicalmeter/82286.jpg,441,50,47,55,-3
mechanicalmeter/82285.jpg,110,53,30,49,8
mechanicalmeter/82285.jpg,168,43,36,61,2
mechanicalmeter/82285.jpg,237,42,36,58,2
mechanicalmeter/82285.jpg,307,44,35,56,8
mechanicalmeter/82285.jpg,380,49,32,53,5
mechanicalmeter/82285.jpg,446,50,43,62,-4
mechanicalmeter/82282.jpg,109,53,30,49,8
mechanicalmeter/82282.jpg,168,44,36,58,2
mechanicalmeter/82282.jpg,238,43,35,55,2
mechanicalmeter/82282.jpg,307,40,38,59,8
mechanicalmeter/82282.jpg,379,50,31,51,2
mechanicalmeter/82282.jpg,442,49,45,53,-5
mechanicalmeter/82179.jpg,109,52,30,50,8
mechanicalmeter/82179.jpg,170,44,36,58,2
mechanicalmeter/82179.jpg,240,41,31,53,1
mechanicalmeter/82179.jpg,310,41,37,58,7
mechanicalmeter/82179.jpg,380,51,28,51,9
mechanicalmeter/82179.jpg,450,47,36,54,-3
mechanicalmeter/82178.jpg,110,53,30,49,8
mechanicalmeter/82178.jpg,166,46,42,55,2
mechanicalmeter/82178.jpg,239,41,33,53,1
mechanicalmeter/82178.jpg,310,40,35,58,7
mechanicalmeter/82178.jpg,380,48,28,57,8
mechanicalmeter/82178.jpg,448,55,42,53,-3
mechanicalmeter/82177.jpg,109,53,30,49,8
mechanicalmeter/82177.jpg,168,43,36,59,2
mechanicalmeter/82177.jpg,239,42,31,52,1
mechanicalmeter/82177.jpg,310,41,36,56,7
mechanicalmeter/82177.jpg,381,48,35,53,7
mechanicalmeter/82177.jpg,444,53,38,49,-3
mechanicalmeter/82176.jpg,109,52,30,50,8
mechanicalmeter/82176.jpg,169,44,36,58,2
mechanicalmeter/82176.jpg,239,41,32,53,1
mechanicalmeter/82176.jpg,311,47,33,53,7
mechanicalmeter/82176.jpg,381,56,33,52,6
mechanicalmeter/82176.jpg,447,51,45,61,-3
mechanicalmeter/82175.jpg,109,52,30,52,8
mechanicalmeter/82175.jpg,169,43,37,59,2
mechanicalmeter/82175.jpg,240,41,31,53,1
mechanicalmeter/82175.jpg,310,40,35,58,7
mechanicalmeter/82175.jpg,381,51,31,51,5
mechanicalmeter/82175.jpg,443,48,43,56,-2
mechanicalmeter/82174.jpg,108,52,31,50,8
mechanicalmeter/82174.jpg,168,43,36,59,2
mechanicalmeter/82174.jpg,238,41,33,53,1
mechanicalmeter/82174.jpg,310,40,33,59,7
mechanicalmeter/82174.jpg,382,51,32,53,4
mechanicalmeter/82174.jpg,443,52,44,53,-2
mechanicalmeter/82173.jpg,109,53,30,49,8
mechanicalmeter/82173.jpg,168,42,36,60,2
mechanicalmeter/82173.jpg,239,41,31,53,1
mechanicalmeter/82173.jpg,307,44,45,51,7
mechanicalmeter/82173.jpg,381,51,31,53,3
mechanicalmeter/82173.jpg,444,51,45,59,-2
mechanicalmeter/82172.jpg,109,52,30,50,8
mechanicalmeter/82172.jpg,170,43,35,59,2
mechanicalmeter/82172.jpg,239,41,33,53,1
mechanicalmeter/82172.jpg,311,40,35,58,7
mechanicalmeter/82172.jpg,380,50,28,55,2
mechanicalmeter/82172.jpg,449,64,35,47,-2
mechanicalmeter/82171.jpg,109,52,30,52,8
mechanicalmeter/82171.jpg,169,43,36,59,2
mechanicalmeter/82171.jpg,239,41,33,53,1
mechanicalmeter/82171.jpg,308,40,41,62,7
mechanicalmeter/82171.jpg,382,49,26,55,1
mechanicalmeter/82171.jpg,440,50,54,58,-1
mechanicalmeter/82170.jpg,109,53,30,51,8
mechanicalmeter/82170.jpg,169,43,36,59,2
mechanicalmeter/82170.jpg,240,41,31,53,1
mechanicalmeter/82170.jpg,311,41,35,57,7
mechanicalmeter/82170.jpg,378,49,35,53,10
mechanicalmeter/82170.jpg,443,50,38,51,-1
mechanicalmeter/82169.jpg,108,52,30,52,8
mechanicalmeter/82169.jpg,169,44,36,60,2
mechanicalmeter/82169.jpg,239,41,32,53,1
mechanicalmeter/82169.jpg,309,44,36,55,6
mechanicalmeter/82169.jpg,379,47,33,55,9
mechanicalmeter/82169.jpg,443,53,44,47,-1
mechanicalmeter/82168.jpg,111,53,30,49,8
mechanicalmeter/82168.jpg,165,44,43,57,2
mechanicalmeter/82168.jpg,240,42,33,54,1
mechanicalmeter/82168.jpg,304,43,48,57,6
mechanicalmeter/82168.jpg,381,50,27,55,8
mechanicalmeter/82168.jpg,441,49,45,54,-1
mechanicalmeter/82167.jpg,110,51,30,50,8
mechanicalmeter/82167.jpg,170,40,36,61,2
mechanicalmeter/82167.jpg,240,42,33,56,1
mechanicalmeter/82167.jpg,310,48,38,53,6
mechanicalmeter/82167.jpg,382,49,35,50,7
mechanicalmeter/82167.jpg,441,48,46,59,-1
mechanicalmeter/82166.jpg,106,53,35,51,8
mechanicalmeter/82166.jpg,169,43,37,59,2
mechanicalmeter/82166.jpg,237,42,35,55,1
mechanicalmeter/82166.jpg,304,44,47,55,6
mechanicalmeter/82166.jpg,379,52,35,51,6
mechanicalmeter/82166.jpg,444,44,40,51,-10
mechanicalmeter/82165.jpg,109,53,30,49,8
mechanicalmeter/82165.jpg,170,42,36,60,2
mechanicalmeter/82165.jpg,236,41,33,53,1
mechanicalmeter/82165.jpg,306,37,41,61,6
mechanicalmeter/82165.jpg,381,52,31,52,5
mechanicalmeter/82165.jpg,445,54,41,53,-10
mechanicalmeter/82164.jpg,108,52,30,50,8
mechanicalmeter/82164.jpg,169,43,37,59,2
mechanicalmeter/82164.jpg,239,41,32,53,1
mechanicalmeter/82164.jpg,308,45,36,53,6
mechanicalmeter/82164.jpg,382,53,30,49,4
mechanicalmeter/82164.jpg,443,54,42,53,-10
mechanicalmeter/82163.jpg,111,51,30,48,8
mechanicalmeter/82163.jpg,166,45,42,57,2
mechanicalmeter/82163.jpg,238,41,33,53,1
mechanicalmeter/82163.jpg,305,43,47,58,6
mechanicalmeter/82163.jpg,381,46,32,49,3
mechanicalmeter/82163.jpg,440,50,48,55,-10
mechanicalmeter/82161.jpg,108,52,30,52,8
mechanicalmeter/82161.jpg,170,42,36,60,2
mechanicalmeter/82161.jpg,238,41,33,53,1
mechanicalmeter/82161.jpg,310,44,35,55,6
mechanicalmeter/82161.jpg,380,57,32,47,1
mechanicalmeter/82161.jpg,443,54,45,49,-10
mechanicalmeter/82159.jpg,109,52,30,50,8
mechanicalmeter/82159.jpg,169,43,36,59,2
mechanicalmeter/82159.jpg,239,39,28,55,1
mechanicalmeter/82159.jpg,310,45,33,53,5
mechanicalmeter/82159.jpg,381,54,28,50,9
mechanicalmeter/82159.jpg,443,51,43,50,-10
mechanicalmeter/82158.jpg,109,54,29,47,8
mechanicalmeter/82158.jpg,169,44,35,58,2
mechanicalmeter/82158.jpg,238,41,31,53,1
mechanicalmeter/82158.jpg,310,44,33,55,5
mechanicalmeter/82158.jpg,381,52,28,52,8
mechanicalmeter/82158.jpg,446,51,36,51,-10
mechanicalmeter/82156.jpg,108,53,30,48,8
mechanicalmeter/82156.jpg,169,42,36,60,2
mechanicalmeter/82156.jpg,239,38,29,56,1
mechanicalmeter/82156.jpg,310,44,33,55,5
mechanicalmeter/82156.jpg,382,55,35,53,6
mechanicalmeter/82156.jpg,447,53,44,55,-1
mechanicalmeter/82155.jpg,109,52,30,49,8
mechanicalmeter/82155.jpg,169,42,38,60,2
mechanicalmeter/82155.jpg,240,38,28,56,1
mechanicalmeter/82155.jpg,309,43,35,55,5
mechanicalmeter/82155.jpg,382,51,30,53,5
mechanicalmeter/82155.jpg,444,54,40,51,-1
mechanicalmeter/82154.jpg,109,52,30,50,8
mechanicalmeter/82154.jpg,168,42,38,61,2
mechanicalmeter/82154.jpg,240,38,26,56,1
mechanicalmeter/82154.jpg,310,44,35,56,5
mechanicalmeter/82154.jpg,382,50,30,55,4
mechanicalmeter/82154.jpg,450,52,35,55,-2
mechanicalmeter/82153.jpg,108,53,30,49,8
mechanicalmeter/82153.jpg,168,42,36,59,2
mechanicalmeter/82153.jpg,239,39,27,55,1
mechanicalmeter/82153.jpg,309,44,35,56,5
mechanicalmeter/82153.jpg,382,50,27,55,3
mechanicalmeter/82153.jpg,446,54,37,57,-3
mechanicalmeter/82152.jpg,108,52,30,49,8
mechanicalmeter/82152.jpg,168,41,36,60,2
mechanicalmeter/82152.jpg,239,38,28,56,1
mechanicalmeter/82152.jpg,309,45,35,53,5
mechanicalmeter/82152.jpg,381,49,27,55,2
mechanicalmeter/82152.jpg,443,48,47,60,-3
mechanicalmeter/82149.jpg,108,52,30,50,8
mechanicalmeter/82149.jpg,168,42,36,58,2
mechanicalmeter/82149.jpg,238,41,31,53,1
mechanicalmeter/82149.jpg,309,47,36,51,4
mechanicalmeter/82149.jpg,378,48,33,54,9
mechanicalmeter/82149.jpg,447,46,39,66,-4
mechanicalmeter/82147.jpg,109,54,29,47,8
mechanicalmeter/82147.jpg,168,41,35,60,2
mechanicalmeter/82147.jpg,238,40,33,56,1
mechanicalmeter/82147.jpg,309,46,35,51,4
mechanicalmeter/82147.jpg,379,48,36,50,7
mechanicalmeter/82147.jpg,447,49,45,62,-6
mechanicalmeter/82130.jpg,108,52,30,49,8
mechanicalmeter/82130.jpg,168,42,36,59,2
mechanicalmeter/82130.jpg,239,38,28,56,1
mechanicalmeter/82130.jpg,310,48,36,52,3
mechanicalmeter/82130.jpg,378,53,30,48,10
mechanicalmeter/82130.jpg,446,61,40,55,-2
mechanicalmeter/82.jpg,150,124,24,45,2
mechanicalmeter/82.jpg,203,112,33,52,7
mechanicalmeter/82.jpg,268,117,31,55,8
mechanicalmeter/82.jpg,329,107,33,58,1
mechanicalmeter/82.jpg,390,109,36,57,10
mechanicalmeter/82.jpg,448,113,45,52,2
mechanicalmeter/81825.jpg,105,47,30,55,8
mechanicalmeter/81825.jpg,166,42,33,53,1
mechanicalmeter/81825.jpg,237,37,33,57,8
mechanicalmeter/81825.jpg,307,38,38,62,2
mechanicalmeter/81825.jpg,382,48,31,53,5
mechanicalmeter/81825.jpg,451,60,38,52,-10
mechanicalmeter/81824.jpg,104,48,31,53,8
mechanicalmeter/81824.jpg,166,41,33,53,1
mechanicalmeter/81824.jpg,237,37,34,57,8
mechanicalmeter/81824.jpg,307,38,38,62,2
mechanicalmeter/81824.jpg,383,42,33,54,4
mechanicalmeter/81824.jpg,443,48,49,60,-10
mechanicalmeter/81822.jpg,104,48,30,56,8
mechanicalmeter/81822.jpg,171,41,31,57,1
mechanicalmeter/81822.jpg,237,37,33,57,8
mechanicalmeter/81822.jpg,308,39,35,59,2
mechanicalmeter/81822.jpg,378,35,42,66,2
mechanicalmeter/81822.jpg,446,42,43,66,-9
mechanicalmeter/81351.jpg,102,44,32,55,8
mechanicalmeter/81351.jpg,167,36,30,57,1
mechanicalmeter/81351.jpg,237,39,35,54,3
mechanicalmeter/81351.jpg,311,39,36,59,5
mechanicalmeter/81351.jpg,385,43,28,51,1
mechanicalmeter/81351.jpg,445,46,47,57,-10
mechanicalmeter/81350.jpg,103,45,30,55,8
mechanicalmeter/81350.jpg,167,37,31,56,1
mechanicalmeter/81350.jpg,237,39,34,55,3
mechanicalmeter/81350.jpg,311,41,36,57,5
mechanicalmeter/81350.jpg,379,48,41,48,10
mechanicalmeter/81350.jpg,447,41,44,65,-1
mechanicalmeter/81349.jpg,103,45,30,55,8
mechanicalmeter/81349.jpg,167,37,29,56,1
mechanicalmeter/81349.jpg,237,40,34,52,3
mechanicalmeter/81349.jpg,312,40,35,56,4
mechanicalmeter/81349.jpg,380,45,35,51,9
mechanicalmeter/81349.jpg,450,40,43,66,-1
mechanicalmeter/81348.jpg,102,45,32,53,8
mechanicalmeter/81348.jpg,167,38,29,55,1
mechanicalmeter/81348.jpg,237,39,35,54,3
mechanicalmeter/81348.jpg,311,39,36,58,4
mechanicalmeter/81348.jpg,381,43,32,58,8
mechanicalmeter/81348.jpg,451,60,37,49,-1
mechanicalmeter/81347.jpg,102,45,32,55,8
mechanicalmeter/81347.jpg,167,37,30,56,1
mechanicalmeter/81347.jpg,237,40,35,52,3
mechanicalmeter/81347.jpg,312,39,34,58,4
mechanicalmeter/81347.jpg,385,43,32,55,7
mechanicalmeter/81347.jpg,452,51,41,49,-1
mechanicalmeter/81346.jpg,102,45,31,53,8
mechanicalmeter/81346.jpg,167,38,30,55,1
mechanicalmeter/81346.jpg,237,40,34,53,3
mechanicalmeter/81346.jpg,311,40,35,57,4
mechanicalmeter/81346.jpg,383,53,31,46,6
mechanicalmeter/81346.jpg,450,60,41,46,-1
mechanicalmeter/81345.jpg,102,45,31,55,8
mechanicalmeter/81345.jpg,166,37,30,57,1
mechanicalmeter/81345.jpg,237,40,34,53,3
mechanicalmeter/81345.jpg,312,40,33,56,4
mechanicalmeter/81345.jpg,382,46,32,54,5
mechanicalmeter/81345.jpg,445,46,50,61,-2
mechanicalmeter/81344.jpg,102,45,32,55,8
mechanicalmeter/81344.jpg,167,36,29,58,1
mechanicalmeter/81344.jpg,237,40,35,53,3
mechanicalmeter/81344.jpg,311,40,33,57,4
mechanicalmeter/81344.jpg,382,45,36,55,4
mechanicalmeter/81344.jpg,448,39,42,73,-10
mechanicalmeter/81343.jpg,102,45,32,53,8
mechanicalmeter/81343.jpg,166,39,30,53,1
mechanicalmeter/81343.jpg,237,40,35,51,3
mechanicalmeter/81343.jpg,311,41,35,56,4
mechanicalmeter/81343.jpg,383,47,33,54,3
mechanicalmeter/81343.jpg,450,44,37,48,-10
mechanicalmeter/81342.jpg,103,46,31,52,8
mechanicalmeter/81342.jpg,164,39,33,53,1
mechanicalmeter/81342.jpg,237,40,34,52,3
mechanicalmeter/81342.jpg,311,41,35,56,4
mechanicalmeter/81342.jpg,382,45,32,52,2
mechanicalmeter/81342.jpg,451,61,37,47,-1
mechanicalmeter/81341.jpg,101,46,32,54,8
mechanicalmeter/81341.jpg,166,37,31,57,1
mechanicalmeter/81341.jpg,238,40,33,52,3
mechanicalmeter/81341.jpg,311,41,35,56,4
mechanicalmeter/81341.jpg,385,41,27,55,1
mechanicalmeter/81341.jpg,449,50,36,57,-10
mechanicalmeter/81340.jpg,102,44,31,55,8
mechanicalmeter/81340.jpg,166,35,30,57,1
mechanicalmeter/81340.jpg,237,40,35,53,3
mechanicalmeter/81340.jpg,310,41,36,57,4
mechanicalmeter/81340.jpg,379,49,42,46,10
mechanicalmeter/81340.jpg,450,58,41,52,-10
mechanicalmeter/81339.jpg,102,44,32,56,8
mechanicalmeter/81339.jpg,167,37,29,57,1
mechanicalmeter/81339.jpg,237,39,35,54,3
mechanicalmeter/81339.jpg,312,39,33,55,3
mechanicalmeter/81339.jpg,381,37,42,57,9
mechanicalmeter/81339.jpg,448,44,44,60,-10
mechanicalmeter/81337.jpg,102,45,32,55,8
mechanicalmeter/81337.jpg,166,38,31,55,1
mechanicalmeter/81337.jpg,237,40,34,53,3
mechanicalmeter/81337.jpg,310,42,40,57,3
mechanicalmeter/81337.jpg,381,33,41,72,7
mechanicalmeter/81337.jpg,451,41,40,74,-9
mechanicalmeter/81336.jpg,102,45,32,55,8
mechanicalmeter/81336.jpg,166,38,30,55,1
mechanicalmeter/81336.jpg,237,39,35,54,3
mechanicalmeter/81336.jpg,311,37,36,61,3
mechanicalmeter/81336.jpg,381,40,36,59,6
mechanicalmeter/81336.jpg,450,47,43,61,-9
mechanicalmeter/81335.jpg,102,45,32,55,8
mechanicalmeter/81335.jpg,166,38,30,55,1
mechanicalmeter/81335.jpg,237,40,35,52,3
mechanicalmeter/81335.jpg,311,38,36,61,3
mechanicalmeter/81335.jpg,383,49,37,48,5
mechanicalmeter/81335.jpg,452,55,38,58,-9
mechanicalmeter/81333.jpg,103,45,30,55,8
mechanicalmeter/81333.jpg,165,39,31,54,1
mechanicalmeter/81333.jpg,238,40,33,53,3
mechanicalmeter/81333.jpg,311,39,36,54,3
mechanicalmeter/81333.jpg,382,45,33,56,3
mechanicalmeter/81333.jpg,448,48,46,61,-9
mechanicalmeter/81332.jpg,102,46,32,54,8
mechanicalmeter/81332.jpg,166,38,32,55,1
mechanicalmeter/81332.jpg,237,41,35,51,3
mechanicalmeter/81332.jpg,311,40,33,53,3
mechanicalmeter/81332.jpg,383,43,32,58,2
mechanicalmeter/81332.jpg,445,44,51,60,-8
mechanicalmeter/813310.jpg,102,45,32,55,8
mechanicalmeter/813310.jpg,166,38,30,56,1
mechanicalmeter/813310.jpg,237,39,36,55,3
mechanicalmeter/813310.jpg,312,37,28,55,1
mechanicalmeter/813310.jpg,380,40,36,58,10
mechanicalmeter/813310.jpg,445,49,47,57,-5
mechanicalmeter/81331.jpg,102,45,32,55,8
mechanicalmeter/81331.jpg,166,36,30,57,1
mechanicalmeter/81331.jpg,238,40,33,52,3
mechanicalmeter/81331.jpg,311,38,36,56,3
mechanicalmeter/81331.jpg,380,34,37,55,1
mechanicalmeter/81331.jpg,448,44,48,55,-9
mechanicalmeter/81329.jpg,102,45,32,53,8
mechanicalmeter/81329.jpg,166,38,30,55,1
mechanicalmeter/81329.jpg,238,41,33,51,3
mechanicalmeter/81329.jpg,309,38,38,62,2
mechanicalmeter/81329.jpg,381,48,35,49,9
mechanicalmeter/81329.jpg,449,52,42,53,-8
mechanicalmeter/81328.jpg,102,45,32,53,8
mechanicalmeter/81328.jpg,165,37,33,56,1
mechanicalmeter/81328.jpg,237,40,35,52,3
mechanicalmeter/81328.jpg,310,39,37,61,2
mechanicalmeter/81328.jpg,382,44,32,58,8
mechanicalmeter/81328.jpg,447,55,46,52,-8
mechanicalmeter/81327.jpg,102,46,32,54,8
mechanicalmeter/81327.jpg,166,38,31,55,1
mechanicalmeter/81327.jpg,237,40,35,52,3
mechanicalmeter/81327.jpg,308,38,39,61,2
mechanicalmeter/81327.jpg,384,44,33,55,7
mechanicalmeter/81327.jpg,446,46,45,65,-8
mechanicalmeter/81326.jpg,102,44,33,55,8
mechanicalmeter/81326.jpg,166,38,31,55,1
mechanicalmeter/81326.jpg,237,40,35,53,3
mechanicalmeter/81326.jpg,308,38,39,61,2
mechanicalmeter/81326.jpg,383,52,33,49,6
mechanicalmeter/81326.jpg,452,40,35,55,-7
mechanicalmeter/81325.jpg,102,44,32,57,8
mechanicalmeter/81325.jpg,166,38,30,55,1
mechanicalmeter/81325.jpg,237,40,36,52,3
mechanicalmeter/81325.jpg,309,39,37,59,2
mechanicalmeter/81325.jpg,382,46,32,55,5
mechanicalmeter/81325.jpg,446,45,44,64,-7
mechanicalmeter/81324.jpg,103,45,31,55,8
mechanicalmeter/81324.jpg,166,37,30,57,1
mechanicalmeter/81324.jpg,237,40,35,53,3
mechanicalmeter/81324.jpg,307,39,40,59,2
mechanicalmeter/81324.jpg,383,46,36,54,4
mechanicalmeter/81324.jpg,453,48,38,54,-7
mechanicalmeter/81323.jpg,103,44,31,56,8
mechanicalmeter/81323.jpg,166,38,30,54,1
mechanicalmeter/81323.jpg,238,40,35,53,3
mechanicalmeter/81323.jpg,309,39,38,59,2
mechanicalmeter/81323.jpg,383,47,32,54,3
mechanicalmeter/81323.jpg,444,44,52,60,-7
mechanicalmeter/81322.jpg,102,44,32,56,8
mechanicalmeter/81322.jpg,166,38,30,55,1
mechanicalmeter/81322.jpg,238,40,33,53,3
mechanicalmeter/81322.jpg,310,38,37,61,2
mechanicalmeter/81322.jpg,382,47,33,54,2
mechanicalmeter/81322.jpg,444,46,53,62,-7
mechanicalmeter/81321.jpg,102,45,32,56,8
mechanicalmeter/81321.jpg,166,38,31,55,1
mechanicalmeter/81321.jpg,237,40,35,53,3
mechanicalmeter/81321.jpg,307,33,40,63,2
mechanicalmeter/81321.jpg,383,41,32,55,1
mechanicalmeter/81321.jpg,449,45,40,62,-6
mechanicalmeter/81320.jpg,102,44,32,56,8
mechanicalmeter/81320.jpg,166,38,31,55,1
mechanicalmeter/81320.jpg,238,41,33,51,3
mechanicalmeter/81320.jpg,309,42,41,55,2
mechanicalmeter/81320.jpg,383,46,33,56,10
mechanicalmeter/81320.jpg,448,49,47,60,-7
mechanicalmeter/81319.jpg,102,45,31,56,8
mechanicalmeter/81319.jpg,165,38,33,56,1
mechanicalmeter/81319.jpg,237,39,36,54,3
mechanicalmeter/81319.jpg,312,34,26,60,1
mechanicalmeter/81319.jpg,383,43,32,55,9
mechanicalmeter/81319.jpg,449,48,38,59,-6
mechanicalmeter/81318.jpg,102,45,32,53,8
mechanicalmeter/81318.jpg,165,38,31,56,1
mechanicalmeter/81318.jpg,237,40,35,53,3
mechanicalmeter/81318.jpg,313,38,28,54,1
mechanicalmeter/81318.jpg,381,43,33,58,8
mechanicalmeter/81318.jpg,447,52,42,53,-8
mechanicalmeter/81317.jpg,103,45,30,55,8
mechanicalmeter/81317.jpg,166,36,30,58,1
mechanicalmeter/81317.jpg,237,39,35,54,3
mechanicalmeter/81317.jpg,312,35,29,57,1
mechanicalmeter/81317.jpg,384,41,33,57,7
mechanicalmeter/81317.jpg,443,47,48,55,-6
mechanicalmeter/81316.jpg,102,45,32,53,8
mechanicalmeter/81316.jpg,166,37,31,56,1
mechanicalmeter/81316.jpg,237,40,35,53,3
mechanicalmeter/81316.jpg,315,35,27,59,1
mechanicalmeter/81316.jpg,377,39,45,59,6
mechanicalmeter/81316.jpg,449,42,40,63,-6
mechanicalmeter/81315.jpg,102,46,31,54,8
mechanicalmeter/81315.jpg,166,38,30,55,1
mechanicalmeter/81315.jpg,237,40,35,52,3
mechanicalmeter/81315.jpg,312,38,28,54,1
mechanicalmeter/81315.jpg,382,47,32,54,5
mechanicalmeter/81315.jpg,450,46,43,59,-7
mechanicalmeter/81314.jpg,102,45,32,55,8
mechanicalmeter/81314.jpg,166,39,30,54,1
mechanicalmeter/81314.jpg,237,40,35,52,3
mechanicalmeter/81314.jpg,313,37,26,55,1
mechanicalmeter/81314.jpg,383,48,35,50,4
mechanicalmeter/81314.jpg,449,43,45,62,-5
mechanicalmeter/81313.jpg,102,46,32,52,8
mechanicalmeter/81313.jpg,166,38,30,56,1
mechanicalmeter/81313.jpg,237,39,35,54,3
mechanicalmeter/81313.jpg,313,34,26,59,1
mechanicalmeter/81313.jpg,383,46,33,55,3
mechanicalmeter/81313.jpg,445,46,48,59,-5
mechanicalmeter/81312.jpg,102,45,32,53,8
mechanicalmeter/81312.jpg,166,38,30,55,1
mechanicalmeter/81312.jpg,237,39,34,54,3
mechanicalmeter/81312.jpg,314,36,26,57,1
mechanicalmeter/81312.jpg,383,44,33,56,2
mechanicalmeter/81312.jpg,446,45,46,59,-5
mechanicalmeter/813115.jpg,102,44,32,56,8
mechanicalmeter/813115.jpg,166,39,30,55,1
mechanicalmeter/813115.jpg,237,39,34,54,3
mechanicalmeter/813115.jpg,313,35,24,58,1
mechanicalmeter/813115.jpg,382,40,31,57,1
mechanicalmeter/813115.jpg,444,42,48,58,-5
mechanicalmeter/813095.jpg,103,45,31,53,8
mechanicalmeter/813095.jpg,166,38,30,56,1
mechanicalmeter/813095.jpg,238,39,33,55,3
mechanicalmeter/813095.jpg,308,30,35,59,10
mechanicalmeter/813095.jpg,383,42,31,57,9
mechanicalmeter/813095.jpg,449,44,41,63,-5
mechanicalmeter/81308.jpg,102,44,32,56,8
mechanicalmeter/81308.jpg,167,38,30,55,1
mechanicalmeter/81308.jpg,237,40,34,52,3
mechanicalmeter/81308.jpg,308,35,35,59,10
mechanicalmeter/81308.jpg,381,44,32,58,8
mechanicalmeter/81308.jpg,445,47,48,55,-5
mechanicalmeter/81307.jpg,102,45,33,53,8
mechanicalmeter/81307.jpg,166,38,30,55,1
mechanicalmeter/81307.jpg,237,40,35,53,3
mechanicalmeter/81307.jpg,307,36,36,58,10
mechanicalmeter/81307.jpg,384,42,33,56,7
mechanicalmeter/81307.jpg,446,50,48,55,-5
mechanicalmeter/81306.jpg,102,44,32,57,8
mechanicalmeter/81306.jpg,166,39,30,54,1
mechanicalmeter/81306.jpg,238,40,33,52,3
mechanicalmeter/81306.jpg,308,37,35,57,10
mechanicalmeter/81306.jpg,383,54,32,44,6
mechanicalmeter/81306.jpg,445,47,45,57,-7
mechanicalmeter/81305.jpg,103,44,31,56,8
mechanicalmeter/81305.jpg,166,38,31,55,1
mechanicalmeter/81305.jpg,238,41,33,51,3
mechanicalmeter/81305.jpg,307,36,36,59,10
mechanicalmeter/81305.jpg,382,45,35,56,5
mechanicalmeter/81305.jpg,448,44,45,61,-5
mechanicalmeter/81304.jpg,102,44,32,55,8
mechanicalmeter/81304.jpg,166,37,30,56,1
mechanicalmeter/81304.jpg,238,40,33,52,3
mechanicalmeter/81304.jpg,308,37,35,57,10
mechanicalmeter/81304.jpg,382,46,35,55,4
mechanicalmeter/81304.jpg,452,49,41,57,-6
mechanicalmeter/81303.jpg,101,44,33,55,8
mechanicalmeter/81303.jpg,166,37,30,56,1
mechanicalmeter/81303.jpg,237,40,34,52,3
mechanicalmeter/81303.jpg,308,36,35,57,10
mechanicalmeter/81303.jpg,383,46,33,55,3
mechanicalmeter/81303.jpg,448,47,38,52,-7
mechanicalmeter/81302.jpg,102,45,32,53,8
mechanicalmeter/81302.jpg,166,37,30,56,1
mechanicalmeter/81302.jpg,237,40,34,52,3
mechanicalmeter/81302.jpg,309,35,36,58,10
mechanicalmeter/81302.jpg,381,44,35,57,2
mechanicalmeter/81302.jpg,446,44,47,49,-6
mechanicalmeter/81301.jpg,102,45,32,53,8
mechanicalmeter/81301.jpg,166,38,31,54,1
mechanicalmeter/81301.jpg,237,40,34,52,3
mechanicalmeter/81301.jpg,309,31,35,61,10
mechanicalmeter/81301.jpg,385,42,27,53,1
mechanicalmeter/81301.jpg,446,44,47,66,-7
mechanicalmeter/81300.jpg,101,45,33,53,8
mechanicalmeter/81300.jpg,167,36,30,58,1
mechanicalmeter/81300.jpg,236,39,35,54,3
mechanicalmeter/81300.jpg,307,32,36,60,10
mechanicalmeter/81300.jpg,380,40,37,58,10
