imgname,startx,starty,endx,eny,label_-1
mechanicalmeter/5C02883.jpg,187,7,213,58,10
mechanicalmeter/5C02883.jpg,246,5,276,56,2
mechanicalmeter/5C02883.jpg,308,4,338,56,8
mechanicalmeter/5C02883.jpg,373,7,403,58,8
mechanicalmeter/5C02883.jpg,431,9,463,56,3
mechanicalmeter/5C02883.jpg,488,12,527,68,4
mechanicalmeter/79978_607_1410.jpg,101,42,133,97,7
mechanicalmeter/79978_607_1410.jpg,164,31,197,89,9
mechanicalmeter/79978_607_1410.jpg,235,31,271,90,9
mechanicalmeter/79978_607_1410.jpg,312,35,345,90,7
mechanicalmeter/79978_607_1410.jpg,382,41,415,98,8
mechanicalmeter/79978_607_1410.jpg,457,44,493,102,-1
mechanicalmeter/5C18250.jpg,159,96,188,147,1
mechanicalmeter/5C18250.jpg,215,93,246,140,8
mechanicalmeter/5C18250.jpg,281,96,321,146,2
mechanicalmeter/5C18250.jpg,341,91,378,146,5
mechanicalmeter/5C18250.jpg,405,94,437,143,10
mechanicalmeter/5C18250.jpg,436,160,467,195,11
mechanicalmeter/5C18250.jpg,454,72,506,148,8
mechanicalmeter/68.jpg,177,50,207,100,2
mechanicalmeter/68.jpg,241,44,271,100,6
mechanicalmeter/68.jpg,307,44,337,95,4
mechanicalmeter/68.jpg,374,39,402,90,8
mechanicalmeter/68.jpg,434,42,467,96,2
mechanicalmeter/68.jpg,495,49,541,99,9
mechanicalmeter/5C074458.jpg,224,59,255,107,10
mechanicalmeter/5C074458.jpg,286,57,316,105,7
mechanicalmeter/5C074458.jpg,349,57,380,104,4
mechanicalmeter/5C074458.jpg,414,57,442,104,4
mechanicalmeter/5C074458.jpg,471,56,504,108,5
mechanicalmeter/5C074458.jpg,529,57,562,109,8
mechanicalmeter/5C291205.jpg,173,44,203,94,2
mechanicalmeter/5C291205.jpg,235,40,263,92,9
mechanicalmeter/5C291205.jpg,299,34,327,87,1
mechanicalmeter/5C291205.jpg,363,35,395,85,2
mechanicalmeter/5C291205.jpg,429,36,457,92,10
mechanicalmeter/5C291205.jpg,487,41,522,90,5
mechanicalmeter/5C721036.jpg,123,105,156,163,7
mechanicalmeter/5C721036.jpg,183,108,216,165,2
mechanicalmeter/5C721036.jpg,246,111,278,169,1
mechanicalmeter/5C721036.jpg,310,107,342,167,10
mechanicalmeter/5C721036.jpg,374,116,407,171,3
mechanicalmeter/5C721036.jpg,436,120,469,173,6
mechanicalmeter/5C695617.jpg,150,19,176,68,6
mechanicalmeter/5C695617.jpg,210,18,238,68,9
mechanicalmeter/5C695617.jpg,271,8,303,68,5
mechanicalmeter/5C695617.jpg,335,10,367,68,6
mechanicalmeter/5C695617.jpg,396,12,429,67,1
mechanicalmeter/5C695617.jpg,460,15,492,64,7
mechanicalmeter/5C82272.jpg,109,53,139,102,8
mechanicalmeter/5C82272.jpg,168,43,204,102,2
mechanicalmeter/5C82272.jpg,238,42,273,99,2
mechanicalmeter/5C82272.jpg,311,40,344,98,7
mechanicalmeter/5C82272.jpg,378,43,412,97,2
mechanicalmeter/5C82272.jpg,439,56,490,105,-1
mechanicalmeter/5C075254.jpg,225,58,255,109,10
mechanicalmeter/5C075254.jpg,288,54,316,101,7
mechanicalmeter/5C075254.jpg,349,56,381,107,5
mechanicalmeter/5C075254.jpg,414,53,442,101,2
mechanicalmeter/5C075254.jpg,475,54,501,105,5
mechanicalmeter/5C075254.jpg,533,56,562,106,4
mechanicalmeter/5C02880.jpg,187,7,213,58,10
mechanicalmeter/5C02880.jpg,245,5,276,56,2
mechanicalmeter/5C02880.jpg,308,4,338,56,8
mechanicalmeter/5C02880.jpg,370,10,401,58,8
mechanicalmeter/5C02880.jpg,430,12,463,61,10
mechanicalmeter/5C02880.jpg,487,8,518,46,2
mechanicalmeter/5C13065.jpg,116,89,147,151,1
mechanicalmeter/5C13065.jpg,177,95,213,157,3
mechanicalmeter/5C13065.jpg,244,88,278,149,10
mechanicalmeter/5C13065.jpg,313,93,347,155,6
mechanicalmeter/5C13065.jpg,382,95,417,157,5
mechanicalmeter/5C13065.jpg,439,177,460,204,11
mechanicalmeter/5C13065.jpg,451,79,495,158,-1
mechanicalmeter/2_1.jpg,83,63,138,133,10
mechanicalmeter/2_1.jpg,180,59,248,129,10
mechanicalmeter/2_1.jpg,281,51,349,126,10
mechanicalmeter/2_1.jpg,395,47,460,125,10
mechanicalmeter/2_1.jpg,503,51,561,129,2
mechanicalmeter/5C14303.jpg,153,119,184,158,1
mechanicalmeter/5C14303.jpg,213,121,243,159,4
mechanicalmeter/5C14303.jpg,268,119,304,159,3
mechanicalmeter/5C14303.jpg,328,112,365,159,10
mechanicalmeter/5C14303.jpg,388,117,421,161,3
mechanicalmeter/5C14303.jpg,444,104,486,147,-1
mechanicalmeter/5C34923.jpg,114,137,159,190,3
mechanicalmeter/5C34923.jpg,186,133,234,188,4
mechanicalmeter/5C34923.jpg,264,135,311,189,9
mechanicalmeter/5C34923.jpg,342,129,389,187,2
mechanicalmeter/5C34923.jpg,431,126,479,182,3
mechanicalmeter/028188.jpg,180,120,211,179,10
mechanicalmeter/028188.jpg,230,116,266,175,2
mechanicalmeter/028188.jpg,286,114,322,174,8
mechanicalmeter/028188.jpg,342,112,377,173,1
mechanicalmeter/028188.jpg,398,111,436,172,8
mechanicalmeter/028188.jpg,452,112,494,170,8
mechanicalmeter/5C074067.jpg,226,58,256,107,10
mechanicalmeter/5C074067.jpg,286,53,317,105,7
mechanicalmeter/5C074067.jpg,349,59,380,106,4
mechanicalmeter/5C074067.jpg,413,55,442,106,10
mechanicalmeter/5C074067.jpg,474,54,502,104,6
mechanicalmeter/5C074067.jpg,530,57,566,109,7
mechanicalmeter/5C79547.jpg,98,130,131,188,7
mechanicalmeter/5C79547.jpg,163,124,198,185,9
mechanicalmeter/5C79547.jpg,237,126,275,186,5
mechanicalmeter/5C79547.jpg,310,129,345,186,4
mechanicalmeter/5C79547.jpg,385,128,419,186,7
mechanicalmeter/5C79547.jpg,450,125,494,194,-1
mechanicalmeter/5C82207.jpg,109,53,138,100,8
mechanicalmeter/5C82207.jpg,168,43,204,101,2
mechanicalmeter/5C82207.jpg,238,43,273,98,2
mechanicalmeter/5C82207.jpg,307,39,342,97,10
mechanicalmeter/5C82207.jpg,380,45,416,100,7
mechanicalmeter/5C82207.jpg,448,56,484,109,-1
mechanicalmeter/5C42705.jpg,159,96,186,141,4
mechanicalmeter/5C42705.jpg,211,89,253,141,2
mechanicalmeter/5C42705.jpg,275,98,308,144,7
mechanicalmeter/5C42705.jpg,336,98,371,144,10
mechanicalmeter/5C42705.jpg,393,98,425,147,5
mechanicalmeter/5C42705.jpg,445,160,470,193,11
mechanicalmeter/5C42705.jpg,446,100,497,152,-1
mechanicalmeter/5C79134.jpg,126,68,163,124,7
mechanicalmeter/5C79134.jpg,186,64,218,117,9
mechanicalmeter/5C79134.jpg,250,59,281,118,1
mechanicalmeter/5C79134.jpg,318,60,351,121,3
mechanicalmeter/5C79134.jpg,383,60,417,116,4
mechanicalmeter/5C79134.jpg,433,127,455,154,11
mechanicalmeter/5C79134.jpg,443,50,484,101,-1
mechanicalmeter/5C81137.jpg,102,45,134,98,8
mechanicalmeter/5C81137.jpg,164,38,196,92,1
mechanicalmeter/5C81137.jpg,238,31,266,89,1
mechanicalmeter/5C81137.jpg,311,38,347,99,3
mechanicalmeter/5C81137.jpg,386,41,418,98,7
mechanicalmeter/5C81137.jpg,448,44,491,100,-1
mechanicalmeter/5C19645.jpg,133,208,181,264,1
mechanicalmeter/5C19645.jpg,205,204,253,257,10
mechanicalmeter/5C19645.jpg,282,207,327,267,6
mechanicalmeter/5C19645.jpg,363,211,413,263,4
mechanicalmeter/5C19645.jpg,440,202,487,256,5
mechanicalmeter/5C007270.jpg,158,70,189,126,10
mechanicalmeter/5C007270.jpg,225,65,256,122,10
mechanicalmeter/5C007270.jpg,287,66,328,123,7
mechanicalmeter/5C007270.jpg,348,65,388,118,2
mechanicalmeter/5C007270.jpg,419,65,457,122,7
mechanicalmeter/5C007270.jpg,479,74,513,124,10
mechanicalmeter/5C073962.jpg,224,58,255,109,10
mechanicalmeter/5C073962.jpg,288,52,316,100,7
mechanicalmeter/5C073962.jpg,347,55,378,104,3
mechanicalmeter/5C073962.jpg,413,55,443,106,9
mechanicalmeter/5C073962.jpg,475,52,503,101,6
mechanicalmeter/5C073962.jpg,529,57,563,105,2
mechanicalmeter/00261.jpg,138,183,168,241,10
mechanicalmeter/00261.jpg,197,184,240,242,10
mechanicalmeter/00261.jpg,257,181,303,241,2
mechanicalmeter/00261.jpg,335,176,367,237,6
mechanicalmeter/00261.jpg,390,183,438,243,1
mechanicalmeter/00261.jpg,457,175,507,244,-1
mechanicalmeter/5C36266.jpg,149,113,182,162,3
mechanicalmeter/5C36266.jpg,210,115,243,158,6
mechanicalmeter/5C36266.jpg,267,110,301,157,2
mechanicalmeter/5C36266.jpg,330,109,363,163,6
mechanicalmeter/5C36266.jpg,385,111,422,156,6
mechanicalmeter/5C36266.jpg,451,111,493,158,-1
mechanicalmeter/5C075201.jpg,226,58,256,109,10
mechanicalmeter/5C075201.jpg,288,55,316,105,7
mechanicalmeter/5C075201.jpg,350,55,382,106,5
mechanicalmeter/5C075201.jpg,415,58,441,106,2
mechanicalmeter/5C075201.jpg,476,59,505,107,10
mechanicalmeter/5C075201.jpg,532,72,559,109,1
mechanicalmeter/5C007659.jpg,159,69,189,125,10
mechanicalmeter/5C007659.jpg,225,64,256,121,10
mechanicalmeter/5C007659.jpg,354,64,387,121,7
mechanicalmeter/5C007659.jpg,355,66,386,121,6
mechanicalmeter/5C007659.jpg,418,67,450,122,5
mechanicalmeter/5C007659.jpg,482,80,510,130,9
mechanicalmeter/5C25929.jpg,146,89,178,135,2
mechanicalmeter/5C25929.jpg,206,83,238,137,5
mechanicalmeter/5C25929.jpg,268,86,298,137,9
mechanicalmeter/5C25929.jpg,324,85,357,136,2
mechanicalmeter/5C25929.jpg,383,86,417,141,9
mechanicalmeter/5C25929.jpg,427,156,460,185,11
mechanicalmeter/5C25929.jpg,435,80,484,140,-1
mechanicalmeter/79549_601_1450.jpg,99,131,135,187,7
mechanicalmeter/79549_601_1450.jpg,164,124,198,185,9
mechanicalmeter/79549_601_1450.jpg,237,125,276,186,5
mechanicalmeter/79549_601_1450.jpg,311,130,347,186,4
mechanicalmeter/79549_601_1450.jpg,382,128,425,189,9
mechanicalmeter/79549_601_1450.jpg,451,124,500,192,-1
mechanicalmeter/5C00592.jpg,125,125,155,174,10
mechanicalmeter/5C00592.jpg,191,122,224,172,10
mechanicalmeter/5C00592.jpg,259,119,293,174,5
mechanicalmeter/5C00592.jpg,328,120,362,174,9
mechanicalmeter/5C00592.jpg,392,117,425,174,2
mechanicalmeter/5C00592.jpg,442,105,497,173,-1
mechanicalmeter/5C15367.jpg,140,118,162,175,1
mechanicalmeter/5C15367.jpg,197,117,228,178,5
mechanicalmeter/5C15367.jpg,259,118,290,174,3
mechanicalmeter/5C15367.jpg,322,122,352,177,6
mechanicalmeter/5C15367.jpg,380,122,412,183,7
mechanicalmeter/5C15367.jpg,438,129,475,176,-1
mechanicalmeter/5C36588.jpg,232,66,263,110,3
mechanicalmeter/5C36588.jpg,284,64,314,113,6
mechanicalmeter/5C36588.jpg,335,67,367,113,5
mechanicalmeter/5C36588.jpg,393,71,419,118,8
mechanicalmeter/5C36588.jpg,439,73,470,118,8
mechanicalmeter/5C321114.jpg,176,40,199,87,3
mechanicalmeter/5C321114.jpg,232,38,263,92,2
mechanicalmeter/5C321114.jpg,298,32,326,86,1
mechanicalmeter/5C321114.jpg,363,31,395,83,1
mechanicalmeter/5C321114.jpg,426,36,457,85,1
mechanicalmeter/5C321114.jpg,489,40,524,88,4
mechanicalmeter/5C094530.jpg,171,138,201,194,10
mechanicalmeter/5C094530.jpg,234,139,261,193,9
mechanicalmeter/5C094530.jpg,293,136,324,188,4
mechanicalmeter/5C094530.jpg,359,134,390,190,5
mechanicalmeter/5C094530.jpg,421,133,452,185,3
mechanicalmeter/5C094530.jpg,483,138,518,186,10
mechanicalmeter/5C22369.jpg,172,101,206,159,2
mechanicalmeter/5C22369.jpg,234,98,262,156,2
mechanicalmeter/5C22369.jpg,291,93,331,157,3
mechanicalmeter/5C22369.jpg,356,97,387,157,6
mechanicalmeter/5C22369.jpg,417,90,459,153,9
mechanicalmeter/5C22369.jpg,473,94,520,153,-1
mechanicalmeter/5C48156.jpg,159,96,188,141,4
mechanicalmeter/5C48156.jpg,219,98,250,147,8
mechanicalmeter/5C48156.jpg,275,96,308,141,1
mechanicalmeter/5C48156.jpg,333,98,368,143,5
mechanicalmeter/5C48156.jpg,393,98,426,149,6
mechanicalmeter/5C48156.jpg,443,159,466,188,11
mechanicalmeter/5C48156.jpg,450,84,484,140,-1
mechanicalmeter/79925_606_2030.jpg,101,42,135,96,7
mechanicalmeter/79925_606_2030.jpg,164,32,196,87,9
mechanicalmeter/79925_606_2030.jpg,235,31,271,90,9
mechanicalmeter/79925_606_2030.jpg,310,35,343,92,2
mechanicalmeter/79925_606_2030.jpg,383,44,418,98,5
mechanicalmeter/79925_606_2030.jpg,447,43,494,104,-1
mechanicalmeter/5C25192.jpg,175,103,208,158,2
mechanicalmeter/5C25192.jpg,234,102,267,159,5
mechanicalmeter/5C25192.jpg,295,91,327,145,1
mechanicalmeter/5C25192.jpg,358,88,390,145,9
mechanicalmeter/5C25192.jpg,417,90,452,148,2
mechanicalmeter/5C25192.jpg,462,141,486,170,11
mechanicalmeter/5C25192.jpg,475,76,519,152,-1
mechanicalmeter/5C10685.jpg,148,170,184,218,1
mechanicalmeter/5C10685.jpg,221,166,267,219,10
mechanicalmeter/5C10685.jpg,295,169,347,222,6
mechanicalmeter/5C10685.jpg,377,169,421,221,8
mechanicalmeter/5C10685.jpg,457,162,509,219,5
mechanicalmeter/5C11313.jpg,97,45,132,100,1
mechanicalmeter/5C11313.jpg,162,44,196,98,1
mechanicalmeter/5C11313.jpg,232,41,270,101,3
mechanicalmeter/5C11313.jpg,303,44,342,101,1
mechanicalmeter/5C11313.jpg,376,53,409,113,3
mechanicalmeter/5C11313.jpg,443,42,484,117,-1
mechanicalmeter/5C81246.jpg,103,45,134,100,8
mechanicalmeter/5C81246.jpg,167,37,197,94,1
mechanicalmeter/5C81246.jpg,237,35,270,93,2
mechanicalmeter/5C81246.jpg,311,41,344,97,4
mechanicalmeter/5C81246.jpg,380,47,416,97,6
mechanicalmeter/5C81246.jpg,454,47,490,105,-1
mechanicalmeter/5C075183.jpg,226,58,256,107,10
mechanicalmeter/5C075183.jpg,289,56,315,100,7
mechanicalmeter/5C075183.jpg,349,55,381,106,5
mechanicalmeter/5C075183.jpg,415,56,438,103,1
mechanicalmeter/5C075183.jpg,474,58,502,107,8
mechanicalmeter/5C075183.jpg,530,60,560,105,3
mechanicalmeter/5C71241.jpg,107,13,146,68,7
mechanicalmeter/5C71241.jpg,168,14,198,58,1
mechanicalmeter/5C71241.jpg,226,2,259,57,2
mechanicalmeter/5C71241.jpg,293,3,322,52,4
mechanicalmeter/5C71241.jpg,354,0,386,54,1
mechanicalmeter/5C71241.jpg,411,3,458,50,-1
mechanicalmeter/79902_606_1250.jpg,101,42,131,96,7
mechanicalmeter/79902_606_1250.jpg,164,33,197,87,9
mechanicalmeter/79902_606_1250.jpg,235,30,271,89,9
mechanicalmeter/79902_606_1250.jpg,306,32,349,87,10
mechanicalmeter/79902_606_1250.jpg,383,45,420,98,2
mechanicalmeter/79902_606_1250.jpg,449,43,491,101,-1
mechanicalmeter/5C00329.jpg,126,127,156,175,10
mechanicalmeter/5C00329.jpg,193,125,226,173,10
mechanicalmeter/5C00329.jpg,263,121,294,175,3
mechanicalmeter/5C00329.jpg,328,121,362,175,2
mechanicalmeter/5C00329.jpg,397,121,429,175,9
mechanicalmeter/5C00329.jpg,448,110,498,171,-1
mechanicalmeter/5C91481.jpg,130,94,173,156,9
mechanicalmeter/5C91481.jpg,204,97,245,151,1
mechanicalmeter/5C91481.jpg,279,97,318,150,4
mechanicalmeter/5C91481.jpg,355,93,401,156,8
mechanicalmeter/5C91481.jpg,433,98,478,156,1
mechanicalmeter/5C074398.jpg,224,59,255,107,10
mechanicalmeter/5C074398.jpg,286,56,314,100,7
mechanicalmeter/5C074398.jpg,349,57,380,104,4
mechanicalmeter/5C074398.jpg,415,54,443,103,3
mechanicalmeter/5C074398.jpg,475,56,501,102,9
mechanicalmeter/5C074398.jpg,532,58,565,104,8
mechanicalmeter/5C81207.jpg,102,45,135,98,8
mechanicalmeter/5C81207.jpg,166,38,196,93,1
mechanicalmeter/5C81207.jpg,237,36,268,92,2
mechanicalmeter/5C81207.jpg,309,34,345,92,10
mechanicalmeter/5C81207.jpg,386,43,417,98,7
mechanicalmeter/5C81207.jpg,456,47,489,106,-1
mechanicalmeter/5C21372.jpg,58,138,91,196,2
mechanicalmeter/5C21372.jpg,116,136,151,189,1
mechanicalmeter/5C21372.jpg,184,135,219,192,3
mechanicalmeter/5C21372.jpg,254,136,290,192,7
mechanicalmeter/5C21372.jpg,316,137,362,197,2
mechanicalmeter/5C21372.jpg,380,126,442,211,-1
mechanicalmeter/5C096800.jpg,149,89,178,142,10
mechanicalmeter/5C096800.jpg,210,89,236,140,9
mechanicalmeter/5C096800.jpg,271,85,301,137,6
mechanicalmeter/5C096800.jpg,334,82,372,138,8
mechanicalmeter/5C096800.jpg,401,81,429,132,10
mechanicalmeter/5C096800.jpg,462,83,499,130,10
mechanicalmeter/5C97807.jpg,96,54,126,107,9
mechanicalmeter/5C97807.jpg,158,52,193,108,5
mechanicalmeter/5C97807.jpg,224,64,260,110,8
mechanicalmeter/5C97807.jpg,292,61,325,110,10
mechanicalmeter/5C97807.jpg,363,65,395,110,7
mechanicalmeter/5C97807.jpg,422,45,467,114,-1
mechanicalmeter/9_8.jpg,43,76,99,150,10
mechanicalmeter/9_8.jpg,137,64,198,144,10
mechanicalmeter/9_8.jpg,251,66,316,135,10
mechanicalmeter/9_8.jpg,371,78,428,136,1
mechanicalmeter/9_8.jpg,478,80,548,131,10
mechanicalmeter/5C076230.jpg,226,58,256,107,10
mechanicalmeter/5C076230.jpg,287,57,315,103,7
mechanicalmeter/5C076230.jpg,350,56,381,104,6
mechanicalmeter/5C076230.jpg,416,57,440,105,2
mechanicalmeter/5C076230.jpg,476,69,501,110,3
mechanicalmeter/5C076230.jpg,529,67,555,109,10
mechanicalmeter/5C012372.jpg,126,181,155,239,10
mechanicalmeter/5C012372.jpg,187,179,225,239,1
mechanicalmeter/5C012372.jpg,250,179,288,235,2
mechanicalmeter/5C012372.jpg,315,186,358,248,3
mechanicalmeter/5C012372.jpg,378,189,415,243,7
mechanicalmeter/5C012372.jpg,443,181,484,237,2
mechanicalmeter/79981_607_1510.jpg,100,42,131,97,7
mechanicalmeter/79981_607_1510.jpg,164,32,198,89,9
mechanicalmeter/79981_607_1510.jpg,235,31,270,90,9
mechanicalmeter/79981_607_1510.jpg,311,34,343,91,8
mechanicalmeter/79981_607_1510.jpg,383,42,413,96,1
mechanicalmeter/79981_607_1510.jpg,446,43,496,98,-1
mechanicalmeter/14.jpg,158,24,195,83,7
mechanicalmeter/14.jpg,215,21,254,80,5
mechanicalmeter/14.jpg,277,8,322,82,2
mechanicalmeter/14.jpg,342,8,381,77,7
mechanicalmeter/14.jpg,403,7,448,77,9
mechanicalmeter/14.jpg,461,13,510,78,1
mechanicalmeter/5C0411.jpg,96,122,151,192,10
mechanicalmeter/5C0411.jpg,195,112,249,186,4
mechanicalmeter/5C0411.jpg,298,112,360,192,1
mechanicalmeter/5C0411.jpg,408,109,472,187,1
mechanicalmeter/5C0411.jpg,503,105,606,202,-1
mechanicalmeter/5C05485.jpg,131,49,162,91,10
mechanicalmeter/5C05485.jpg,189,44,221,86,5
mechanicalmeter/5C05485.jpg,252,45,289,87,4
mechanicalmeter/5C05485.jpg,319,43,347,92,8
mechanicalmeter/5C05485.jpg,375,36,412,89,5
mechanicalmeter/5C05485.jpg,433,32,476,91,-1
mechanicalmeter/5C71647.jpg,98,26,129,68,7
mechanicalmeter/5C71647.jpg,146,10,176,58,1
mechanicalmeter/5C71647.jpg,198,1,233,48,6
mechanicalmeter/5C71647.jpg,263,0,294,35,4
mechanicalmeter/5C71647.jpg,324,3,357,32,7
mechanicalmeter/5C71647.jpg,381,4,411,41,-1
mechanicalmeter/5C81320.jpg,102,44,134,100,8
mechanicalmeter/5C81320.jpg,166,38,197,93,1
mechanicalmeter/5C81320.jpg,238,41,271,92,3
mechanicalmeter/5C81320.jpg,311,42,348,99,2
mechanicalmeter/5C81320.jpg,382,42,415,99,10
mechanicalmeter/5C81320.jpg,443,41,490,101,-1
mechanicalmeter/5C75385.jpg,159,72,188,120,7
mechanicalmeter/5C75385.jpg,214,73,250,121,5
mechanicalmeter/5C75385.jpg,273,73,304,125,3
mechanicalmeter/5C75385.jpg,334,70,364,124,8
mechanicalmeter/5C75385.jpg,390,70,426,121,5
mechanicalmeter/5C75385.jpg,448,70,503,123,-1
mechanicalmeter/5C074151.jpg,224,59,255,107,10
mechanicalmeter/5C074151.jpg,285,56,321,102,7
mechanicalmeter/5C074151.jpg,349,57,380,104,4
mechanicalmeter/5C074151.jpg,407,54,444,105,1
mechanicalmeter/5C074151.jpg,474,56,505,108,5
mechanicalmeter/5C074151.jpg,526,54,563,103,1
mechanicalmeter/81324.jpg,103,45,134,100,8
mechanicalmeter/81324.jpg,166,37,196,94,1
mechanicalmeter/81324.jpg,237,40,272,93,3
mechanicalmeter/81324.jpg,307,39,347,98,2
mechanicalmeter/81324.jpg,383,46,419,100,4
mechanicalmeter/81324.jpg,453,48,491,102,-1
mechanicalmeter/5C074583.jpg,224,59,255,107,10
mechanicalmeter/5C074583.jpg,289,54,320,107,7
mechanicalmeter/5C074583.jpg,349,55,380,102,4
mechanicalmeter/5C074583.jpg,412,55,442,102,5
mechanicalmeter/5C074583.jpg,475,58,502,105,8
mechanicalmeter/5C074583.jpg,527,54,559,111,3
mechanicalmeter/5C00298.jpg,125,41,163,80,10
mechanicalmeter/5C00298.jpg,186,34,235,74,10
mechanicalmeter/5C00298.jpg,251,27,295,71,2
mechanicalmeter/5C00298.jpg,316,27,368,72,9
mechanicalmeter/5C00298.jpg,390,23,423,67,8
mechanicalmeter/5C00298.jpg,446,8,517,87,-1
mechanicalmeter/5C00600.jpg,125,125,155,175,10
mechanicalmeter/5C00600.jpg,191,121,224,174,10
mechanicalmeter/5C00600.jpg,259,122,293,174,6
mechanicalmeter/5C00600.jpg,328,120,362,174,10
mechanicalmeter/5C00600.jpg,394,119,426,174,10
mechanicalmeter/5C00600.jpg,452,109,503,172,-1
mechanicalmeter/5C20684.jpg,173,97,203,160,2
mechanicalmeter/5C20684.jpg,235,97,265,157,10
mechanicalmeter/5C20684.jpg,297,99,327,160,6
mechanicalmeter/5C20684.jpg,361,97,391,160,8
mechanicalmeter/5C20684.jpg,419,96,452,150,4
mechanicalmeter/5C20684.jpg,475,85,523,133,-1
mechanicalmeter/5C648654.jpg,135,29,163,78,6
mechanicalmeter/5C648654.jpg,196,25,224,74,4
mechanicalmeter/5C648654.jpg,255,23,285,72,8
mechanicalmeter/5C648654.jpg,317,24,350,79,6
mechanicalmeter/5C648654.jpg,380,25,413,81,5
mechanicalmeter/5C648654.jpg,434,30,481,83,4
mechanicalmeter/5C309178.jpg,172,39,201,93,3
mechanicalmeter/5C309178.jpg,236,36,263,91,10
mechanicalmeter/5C309178.jpg,299,38,329,91,9
mechanicalmeter/5C309178.jpg,363,34,395,86,1
mechanicalmeter/5C309178.jpg,425,36,457,87,7
mechanicalmeter/5C309178.jpg,489,39,522,89,8
mechanicalmeter/5C025426.jpg,97,83,131,152,10
mechanicalmeter/5C025426.jpg,174,81,213,152,2
mechanicalmeter/5C025426.jpg,252,81,288,150,5
mechanicalmeter/5C025426.jpg,333,79,367,144,4
mechanicalmeter/5C025426.jpg,409,81,448,153,2
mechanicalmeter/5C025426.jpg,483,84,527,148,6
mechanicalmeter/5C00149.jpg,136,80,174,128,10
mechanicalmeter/5C00149.jpg,196,81,237,127,10
mechanicalmeter/5C00149.jpg,258,83,297,126,1
mechanicalmeter/5C00149.jpg,326,78,362,121,4
mechanicalmeter/5C00149.jpg,390,80,433,126,9
mechanicalmeter/5C00149.jpg,450,71,501,120,-1
mechanicalmeter/5C18548.jpg,160,84,187,141,1
mechanicalmeter/5C18548.jpg,216,92,246,147,8
mechanicalmeter/5C18548.jpg,275,78,310,142,5
mechanicalmeter/5C18548.jpg,340,78,375,145,4
mechanicalmeter/5C18548.jpg,402,87,436,141,8
mechanicalmeter/5C18548.jpg,464,83,498,130,-1
mechanicalmeter/79568_601_2050.jpg,105,128,136,189,7
mechanicalmeter/79568_601_2050.jpg,165,125,205,186,9
mechanicalmeter/79568_601_2050.jpg,238,132,276,187,5
mechanicalmeter/79568_601_2050.jpg,312,130,347,192,6
mechanicalmeter/79568_601_2050.jpg,382,129,414,190,8
mechanicalmeter/79568_601_2050.jpg,452,124,488,178,-1
mechanicalmeter/5C00536.jpg,122,86,149,143,10
mechanicalmeter/5C00536.jpg,179,80,209,140,10
mechanicalmeter/5C00536.jpg,243,78,273,140,5
mechanicalmeter/5C00536.jpg,304,73,345,132,3
mechanicalmeter/5C00536.jpg,373,76,402,136,6
mechanicalmeter/5C00536.jpg,430,66,492,136,-1
mechanicalmeter/5C096783.jpg,149,89,178,142,10
mechanicalmeter/5C096783.jpg,209,88,239,140,9
mechanicalmeter/5C096783.jpg,271,85,301,137,6
mechanicalmeter/5C096783.jpg,337,81,365,133,7
mechanicalmeter/5C096783.jpg,399,81,428,133,8
mechanicalmeter/5C096783.jpg,463,84,499,136,3
mechanicalmeter/5C34568.jpg,110,139,156,194,3
mechanicalmeter/5C34568.jpg,190,131,230,189,4
mechanicalmeter/5C34568.jpg,265,136,311,189,5
mechanicalmeter/5C34568.jpg,343,128,388,188,6
mechanicalmeter/5C34568.jpg,422,124,468,177,8
mechanicalmeter/5C075566.jpg,226,58,254,107,10
mechanicalmeter/5C075566.jpg,290,54,318,102,7
mechanicalmeter/5C075566.jpg,350,55,382,106,5
mechanicalmeter/5C075566.jpg,414,55,445,104,5
mechanicalmeter/5C075566.jpg,471,60,506,106,6
mechanicalmeter/5C075566.jpg,529,65,564,102,6
mechanicalmeter/5C83209.jpg,121,81,152,129,8
mechanicalmeter/5C83209.jpg,177,78,211,127,3
mechanicalmeter/5C83209.jpg,237,76,270,127,2
mechanicalmeter/5C83209.jpg,294,76,327,129,10
mechanicalmeter/5C83209.jpg,355,78,387,135,9
mechanicalmeter/5C83209.jpg,413,76,457,133,-1
mechanicalmeter/79937_608_0030.jpg,101,42,133,96,7
mechanicalmeter/79937_608_0030.jpg,164,32,198,87,9
mechanicalmeter/79937_608_0030.jpg,235,31,271,90,9
mechanicalmeter/79937_608_0030.jpg,311,38,346,94,3
mechanicalmeter/79937_608_0030.jpg,376,41,424,95,7
mechanicalmeter/79937_608_0030.jpg,444,46,492,100,-1
mechanicalmeter/5C075451.jpg,225,58,255,107,10
